id,performance_id,element_index,element_name,base_value,goe,panel_score,judges_scores,is_bonus
293,30,5,FCCoSp3,3.0,0.56,3.56,"1,1,1,2,1,3,3,2,3",False
294,30,6,3Lz<+2T,6.62,-0.81,5.81,"-2,-2,-2,-1,-2,-2,-2,-1,-1",True
295,30,7,3F+2A+SEQ,9.46,0.91,10.37,"1,1,2,2,2,2,2,1,3",True
296,30,8,3Sq,4.73,-1.47,3.26,"-4,-3,-3,-3,-4,-4,-4,-3,-3",True
297,30,9,StSq2F,2.6,-1.11,1.49,"-4,-4,-3,-5,-5,-4,-4,-4,-5",False
298,30,10,ChSq1,3.0,1.5,4.5,"3,4,2,3,3,3,3,3,3",False
299,30,11,CCoSp3,3.0,0.9,3.9,"2,3,3,3,4,3,4,3,2",False
300,30,12,LSp3F,2.4,-0.27,2.13,"2,-5,-3,-4,3,3,1,-4,-3",False
301,31,1,3F+2T,6.6,0.76,7.36,"1,1,2,1,1,1,2,2,2",False
302,31,2,3S+3T,8.5,0.68,9.18,"1,1,2,2,1,0,2,2,3",False
303,31,3,3Lo<,3.92,-0.84,3.08,"-3,-2,-2,-2,-3,-2,-2,-2,-1",False
304,31,4,2A,3.3,0.52,3.82,"1,2,2,1,1,2,2,1,2",False
305,31,5,FCCoSp4,3.5,0.2,3.7,"0,1,1,1,0,0,1,1,-1",False
306,31,6,ChSq1,3.0,0.64,3.64,"0,1,2,2,1,1,0,2,2",False
307,31,7,3F,5.83,0.98,6.81,"1,2,2,2,1,2,2,2,2",True
308,31,8,3S,4.73,0.92,5.65,"1,2,2,2,2,2,3,3,2",True
309,31,9,2A+1Eu+2F,6.16,0.05,6.21,"0,0,1,0,-1,0,0,0,1",True
310,31,10,CCoSp4,3.5,0.75,4.25,"2,1,2,2,2,2,3,3,2",False
311,31,11,StSq4,3.9,0.84,4.74,"2,2,2,2,2,2,2,3,3",False
312,31,12,LSp4,2.7,0.62,3.32,"2,2,2,2,2,3,3,3,2",False
313,32,1,3F,5.3,0.38,5.68,"1,0,0,-1,0,0,2,2,2",False
314,32,2,2A+3T,7.5,0.48,7.98,"1,1,2,-1,0,1,2,1,2",False
315,32,3,3Lo,4.9,0.84,5.74,"2,1,2,1,1,2,3,2,2",False
316,32,4,3Lz,5.9,-1.77,4.13,"-3,-3,-3,-3,-3,-3,-3,-3,-3",False
317,32,5,FCSp3,2.8,0.64,3.44,"3,2,3,1,2,2,3,2,2",False
318,32,6,3S+2T,6.16,0.74,6.9,"0,1,2,1,2,2,2,2,2",True
319,32,7,3Lz<+REP,3.63,-0.94,2.69,"-2,-2,-2,-2,-3,-2,-2,-2,-2",True
320,32,8,3S,4.73,0.74,5.47,"1,1,2,1,2,2,2,2,3",True
321,32,9,ChSq1,3.0,1.14,4.14,"2,3,2,1,3,2,2,2,3",False
322,32,10,StSq2,2.6,0.56,3.16,"2,2,2,1,2,2,3,2,3",False
323,32,11,CCoSp4,3.5,0.9,4.4,"3,2,2,2,3,3,3,3,2",False
324,32,12,LSp4,2.7,0.69,3.39,"3,2,3,3,3,3,2,2,2",False
325,33,1,3AqFq,8.0,-4.0,4.0,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
326,33,2,2A+3T,7.5,0.6,8.1,"0,2,2,2,1,1,1,1,3",False
327,33,3,1Lo,0.5,-0.04,0.46,"-2,-1,-1,-1,0,0,-1,-1,-1",False
328,33,4,FCCoSp3,3.0,0.26,3.26,"0,-1,1,1,1,1,1,1,1",False
329,33,5,2F,1.8,-0.82,0.98,"-3,-5,-3,-4,-5,-5,-5,-5,-5",False
330,33,6,3Lz+2T,7.92,0.76,8.68,"0,1,2,1,1,1,1,2,2",True
331,33,7,ChSq1,3.0,0.29,3.29,"0,1,1,1,0,1,-2,0,2",False
332,33,8,3Lz,6.49,0.76,7.25,"0,1,2,2,1,1,0,2,2",True
333,33,9,3S+2A+2T+SEQ,9.79,0.68,10.47,"1,2,2,1,2,2,1,1,2",True
334,33,10,CCoSp4,3.5,0.55,4.05,"0,1,1,1,2,2,2,2,2",False
335,33,11,StSq3,3.3,0.66,3.96,"1,2,2,2,2,2,2,2,2",False
336,33,12,SSp4,2.5,0.68,3.18,"3,3,2,2,3,2,3,3,3",False
337,34,1,3Lo<,3.92,-0.84,3.08,"-2,-2,-2,-2,-3,-2,-3,-2,-1",False
338,34,2,3Lzq+3Tq,10.1,-2.02,8.08,"-4,-3,-3,-3,-4,-3,-4,-4,-3",False
339,34,3,3F!+2T+2Lo,8.3,-0.38,7.92,"-1,-1,0,0,-1,-1,-1,-1,0",False
340,34,4,2A,3.3,0.47,3.77,"0,2,2,1,0,2,2,1,2",False
341,34,5,FCSp3,2.8,0.52,3.32,"1,2,1,2,2,2,3,2,2",False
342,34,6,FCCoSp4,3.5,0.65,4.15,"1,1,2,2,2,2,2,2,2",False
343,34,7,ChSq1,3.0,0.93,3.93,"1,2,2,2,2,2,1,3,2",False
344,34,8,2Lz+2A+SEQ,5.94,0.33,6.27,"0,1,1,1,0,0,2,2,2",True
345,34,9,"3F!<F!,<",4.66,-2.12,2.54,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
346,34,10,2S,1.43,0.04,1.47,"0,0,0,1,0,0,0,1,1",True
347,34,11,StSq4,3.9,0.78,4.68,"1,4,2,2,2,2,2,1,3",False
348,34,12,CCoSp4,3.5,0.85,4.35,"0,3,2,2,3,2,3,3,2",False
349,35,1,3FF,5.3,-2.65,2.65,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
350,35,2,3F<<+REP,1.26,-0.9,0.36,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
351,35,3,3SqFq,4.3,-2.15,2.15,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
352,35,4,FSSp4,3.0,0.73,3.73,"2,2,2,1,2,3,3,3,3",False
353,35,5,StSq3,3.3,0.57,3.87,"1,1,2,1,1,2,2,3,3",False
354,35,6,3Lo+2T,6.2,0.49,6.69,"1,1,1,1,0,1,0,2,2",False
355,35,7,3Loq,5.39,-0.91,4.48,"-2,-2,-1,-2,-2,-2,-2,-2,-1",True
356,35,8,FCCoSp4,3.5,0.35,3.85,"1,1,1,0,0,1,2,1,2",False
357,35,9,2A+2A+2T+SEQ,8.69,0.33,9.02,"1,1,1,1,0,1,0,2,2",True
358,35,10,3T,4.62,-0.42,4.2,"0,-1,-1,-1,-1,-1,-1,-1,-1",True
359,35,11,ChSq1,3.0,0.86,3.86,"0,2,2,1,1,2,2,2,3",False
360,35,12,CCoSp4,3.5,0.55,4.05,"0,2,2,2,1,2,0,2,2",False
361,36,1,3F,5.3,1.36,6.66,"2,3,3,2,2,3,3,2,3",False
362,36,2,2A,3.3,1.04,4.34,"3,3,4,3,3,3,3,3,4",False
363,36,3,CCoSp4,3.5,0.75,4.25,"2,1,2,2,2,2,3,3,2",False
364,36,4,3Lz+3Lo,11.88,0.59,12.47,"1,1,1,1,1,1,1,1,2",True
365,36,5,FCSp4,3.2,0.96,4.16,"2,3,3,3,3,3,3,3,3",False
366,36,6,StSq4,3.9,1.17,5.07,"3,3,3,3,3,3,3,4,2",False
367,36,7,LSp4,2.7,1.0,3.7,"4,4,3,3,4,5,3,4,4",False
368,37,1,3A,8.0,-0.11,7.89,"0,0,1,-1,-1,0,2,0,-1",False
369,37,2,3Lz+3T,10.1,1.01,11.11,"0,2,2,2,2,1,1,2,2",False
370,37,3,CSp4,2.6,0.45,3.05,"2,1,2,1,1,2,2,2,2",False
371,37,4,3Lo,5.39,1.12,6.51,"2,3,3,2,1,2,2,2,3",True
372,37,5,CCoSp4,3.5,0.8,4.3,"2,2,3,2,2,2,3,2,3",False
373,37,6,StSq4,3.9,1.11,5.01,"3,2,3,3,3,3,3,2,3",False
374,37,7,FSSp4,3.0,0.69,3.69,"2,2,3,2,2,3,2,3,2",False
375,38,1,3A,8.0,1.71,9.71,"3,1,3,2,2,2,2,2,2",False
376,38,2,3F+3T,9.5,-1.74,7.76,"-3,-4,-2,-4,-4,-5,-4,-2,-2",False
377,38,3,FSSp4,3.0,0.09,3.09,"1,0,0,2,0,-1,0,1,0",False
378,38,4,3Lo,5.39,1.47,6.86,"3,1,3,3,3,3,3,3,3",True
379,38,5,StSq4,3.9,1.17,5.07,"3,2,4,3,2,3,4,3,3",False
380,38,6,LSp4,2.7,0.73,3.43,"2,2,3,3,3,3,3,2,3",False
381,38,7,CCoSp3,3.0,0.77,3.77,"2,3,3,3,2,2,3,3,2",False
382,39,1,3Lz+3T,10.1,1.52,11.62,"3,3,2,2,2,2,3,3,3",False
383,39,2,2A,3.3,0.9,4.2,"2,3,3,2,2,3,3,3,4",False
384,39,3,FCSp4,3.2,0.64,3.84,"2,2,2,2,1,2,2,2,3",False
385,39,4,3F,5.83,-1.44,4.39,"-3,-3,-2,-3,-2,-4,-3,-3,-2",True
386,39,5,CCoSp4,3.5,0.85,4.35,"2,2,2,2,3,2,3,3,3",False
387,39,6,StSq4,3.9,1.11,5.01,"2,3,3,3,3,2,4,3,3",False
388,39,7,LSp3,2.4,0.75,3.15,"4,4,2,3,4,3,3,3,2",False
389,40,1,3F+3T,9.5,0.98,10.48,"1,1,2,3,2,0,2,2,3",False
390,40,2,2A,3.3,0.66,3.96,"1,1,3,2,2,2,2,2,3",False
391,40,3,FCSp4,3.2,0.91,4.11,"3,2,3,3,3,3,3,2,3",False
392,40,4,3Lzq,6.49,-1.01,5.48,"-2,-2,-1,-1,-2,-2,-2,-2,-1",True
393,40,5,StSq3,3.3,0.8,4.1,"2,1,2,3,2,2,3,3,3",False
394,40,6,CCoSp3,3.0,0.39,3.39,"0,0,1,2,2,-1,2,2,2",False
395,40,7,SSp3,2.1,0.36,2.46,"1,1,2,2,1,2,2,2,3",False
396,40,8,,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
397,40,9,,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
398,41,1,2A,3.3,0.85,4.15,"3,3,2,2,2,2,3,3,3",False
399,41,2,3Lz!+3T,10.1,0.0,10.1,"-1,0,0,0,0,0,0,1,0",False
400,41,3,CCoSp3,3.0,0.56,3.56,"1,1,3,2,1,2,3,3,1",False
401,41,4,3F,5.83,0.91,6.74,"1,1,2,3,2,2,2,1,2",True
402,41,5,StSq3,3.3,0.94,4.24,"2,2,3,3,3,3,4,4,2",False
403,41,6,FCSp3,2.8,0.84,3.64,"3,2,3,3,3,4,3,3,3",False
404,41,7,LSp4,2.7,0.46,3.16,"2,2,2,1,2,3,0,3,-1",False
405,42,1,3Lzq+3Tq,10.1,-1.69,8.41,"-3,-3,-2,-2,-4,-3,-4,-3,-2",False
406,42,2,2A,3.3,0.66,3.96,"2,2,2,2,2,2,2,1,3",False
407,42,3,FCSp4,3.2,0.64,3.84,"2,2,1,2,2,2,2,2,3",False
408,42,4,3F,5.83,0.76,6.59,"0,1,2,2,1,1,1,2,2",True
409,42,5,SSp4,2.5,0.68,3.18,"3,2,3,2,3,3,2,3,3",False
410,42,6,CCoSp4,3.5,1.0,4.5,"2,3,2,3,3,3,3,3,3",False
411,42,7,StSq3,3.3,0.9,4.2,"3,2,2,2,3,3,3,3,3",False
412,43,1,3T+3T,8.4,0.84,9.24,"2,2,2,1,1,2,3,2,3",False
413,43,2,2A,3.3,0.71,4.01,"2,2,2,1,2,3,2,2,3",False
414,43,3,FSSp4,3.0,0.6,3.6,"2,2,2,2,1,2,2,2,2",False
415,43,4,3Lo,5.39,1.05,6.44,"3,2,2,1,2,2,3,1,3",True
416,43,5,LSp4,2.7,0.58,3.28,"2,2,2,1,2,3,2,2,3",False
417,43,6,StSq4,3.9,0.89,4.79,"2,2,2,1,2,2,3,3,3",False
418,43,7,CCoSp4,3.5,0.5,4.0,"1,2,2,1,1,1,1,2,2",False
419,44,1,3Lz+3T,10.1,1.1,11.2,"2,2,2,1,1,2,2,2,2",False
420,44,2,2A,3.3,0.85,4.15,"3,2,2,2,3,3,3,2,3",False
421,44,3,FCSp3,2.8,0.72,3.52,"3,2,2,2,2,3,3,3,3",False
422,44,4,3FF,5.83,-2.65,3.18,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
423,44,5,StSq3,3.3,0.75,4.05,"2,2,2,1,2,2,3,3,3",False
424,44,6,CCoSp4,3.5,0.45,3.95,"0,1,0,2,1,2,2,3,1",False
425,44,7,LSp4,2.7,0.35,3.05,"0,0,2,2,2,2,1,3,0",False
426,45,1,3S+3T,8.5,0.86,9.36,"2,2,2,2,2,2,2,2,2",False
427,45,2,2A,3.3,0.47,3.77,"0,2,2,1,1,2,1,1,2",False
428,45,3,CCoSp4,3.5,0.8,4.3,"2,3,2,2,2,2,2,3,3",False
429,45,4,3F,5.83,0.76,6.59,"1,1,2,1,1,1,2,2,2",True
430,45,5,StSq4,3.9,0.67,4.57,"1,2,2,1,1,2,2,3,2",False
431,45,6,FCSp3,2.8,-0.12,2.68,"-1,1,0,0,-2,-1,-3,1,0",False
432,45,7,LSp4,2.7,0.54,3.24,"2,2,2,1,2,3,2,2,2",False
433,46,1,2A,3.3,0.66,3.96,"2,2,2,2,2,2,2,2,2",False
434,46,2,3Lzq+3T<,9.26,-2.36,6.9,"-5,-4,-4,-4,-4,-4,-4,-4,-3",False
435,46,3,FSSp4,3.0,0.26,3.26,"1,1,2,0,1,-1,1,1,1",False
436,46,4,3Loq,5.39,-0.91,4.48,"-2,-2,-1,-2,-2,-2,-2,-2,-1",True
437,46,5,CCoSp4,3.5,0.8,4.3,"2,2,3,2,0,2,2,3,3",False
438,46,6,CSp4,2.6,0.45,3.05,"1,2,3,1,1,2,1,2,3",False
439,46,7,StSq4,3.9,0.78,4.68,"1,1,2,2,2,3,2,2,3",False
440,47,1,4Lz,11.5,2.79,14.29,"3,2,3,3,3,2,2,2,2",False
441,47,2,3A+1Eu+3S,12.8,1.14,13.94,"1,2,2,2,2,1,0,1,1",False
442,47,3,4T+3T,13.7,1.49,15.19,"1,2,1,2,2,2,1,2,1",False
443,47,4,FCSp3,2.8,0.44,3.24,"2,2,1,2,2,1,1,2,1",False
444,47,5,4T,9.5,2.17,11.67,"2,2,2,3,3,3,2,2,2",False
445,47,6,3A+2A+SEQ,12.43,0.91,13.34,"1,1,1,2,2,1,1,1,1",True
446,47,7,3Lo,5.39,0.84,6.23,"1,1,1,2,2,2,2,2,2",True
447,47,8,3Lz,6.49,0.76,7.25,"1,2,1,2,2,1,1,1,1",True
448,47,9,CSSp4,3.0,0.43,3.43,"2,2,2,1,2,1,1,1,1",False
449,47,10,StSq3,3.3,0.66,3.96,"1,2,2,3,2,2,2,2,2",False
450,47,11,ChSq1,3.0,1.0,4.0,"2,1,2,2,2,2,3,2,2",False
451,47,12,CCoSp4,3.5,0.7,4.2,"2,2,2,2,2,2,2,2,2",False
452,48,1,4Lz,11.5,0.99,12.49,"-2,2,3,1,0,0,1,1,1",False
453,48,2,4Lo,10.5,2.25,12.75,"2,3,2,2,2,2,2,2,3",False
454,48,3,4S<,7.76,-1.44,6.32,"-2,-1,-1,-2,-2,-3,-2,-2,-2",False
455,48,4,3Aq+3T,12.2,-1.26,10.94,"-1,-2,0,-2,-2,-2,-2,-1,-1",False
456,48,5,ChSq1,3.0,1.07,4.07,"2,3,3,2,2,1,1,2,4",False
457,48,6,3A+2A+2A+SEQ,16.06,1.71,17.77,"3,3,2,2,2,1,1,2,3",True
458,48,7,3Lz+3Tq,11.11,-1.35,9.76,"-3,-3,-1,-2,-2,-3,-2,-2,-2",True
459,48,8,CSSp4,3.0,0.69,3.69,"2,3,2,3,3,1,2,2,2",False
460,48,9,StSq3,3.3,0.85,4.15,"3,3,3,2,3,2,1,2,3",False
461,48,10,3Lo,5.39,0.98,6.37,"2,2,2,2,2,2,1,2,2",True
462,48,11,CCoSp4,3.5,1.05,4.55,"3,3,3,3,3,2,3,3,3",False
463,48,12,FCCoSp4,3.5,0.6,4.1,"2,2,3,2,2,1,1,1,2",False
464,49,1,3A+1Eu+4Sq,18.2,-0.69,17.51,"-1,-1,0,-1,-1,0,0,-1,-1",False
465,49,2,4Lz,11.5,0.66,12.16,"2,0,0,1,1,2,0,0,0",False
466,49,3,4F!,11.0,0.63,11.63,"1,1,1,0,0,1,1,0,-1",False
467,49,4,FCSp3,2.8,0.08,2.88,"1,-1,-1,1,0,0,1,0,1",False
468,49,5,ChSq1,3.0,0.79,3.79,"1,1,1,2,1,2,2,2,2",False
469,49,6,3F!,5.3,0.08,5.38,"0,0,0,0,0,1,1,0,-1",False
470,49,7,CCoSp3,3.0,0.09,3.09,"0,0,-2,0,0,1,1,0,1",False
471,49,8,4T+3T,15.07,1.76,16.83,"2,3,1,1,2,2,2,2,2",True
472,49,9,3Lz+3A<+SEQ,13.53,-2.29,11.24,"-4,-4,-4,-3,-4,-3,-3,-4,-2",True
473,49,10,4T<F<,8.36,-3.8,4.56,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
474,49,11,StSq3,3.3,0.57,3.87,"2,3,2,2,2,1,1,1,2",False
475,49,12,CSSp3,2.6,0.48,3.08,"2,2,2,2,2,1,2,1,2",False
476,50,1,4T+3T,13.7,1.36,15.06,"1,1,1,2,2,2,1,1,2",False
477,50,2,4T,9.5,1.76,11.26,"0,2,2,2,2,2,2,1,2",False
478,50,3,3A,8.0,1.6,9.6,"2,2,2,3,2,1,3,2,1",False
479,50,4,FCCoSp4,3.5,0.1,3.6,"1,1,1,0,0,0,0,0,0",False
480,50,5,3S,4.3,-0.49,3.81,"-1,-1,-2,-1,-1,0,-2,-1,-1",False
481,50,6,3A+2A+SEQ,12.43,1.49,13.92,"1,2,2,2,1,2,2,2,2",True
482,50,7,3Lz+1Eu+3Fq,12.87,-1.01,11.86,"-2,-2,-2,-2,-2,-1,-2,-1,-1",True
483,50,8,3Lo,5.39,0.42,5.81,"0,1,0,1,1,2,1,1,1",True
484,50,9,FSSp4,3.0,0.04,3.04,"0,0,0,0,1,0,0,1,0",False
485,50,10,StSq4,3.9,1.0,4.9,"2,2,3,3,3,2,3,3,1",False
486,50,11,ChSq1,3.0,0.86,3.86,"2,1,0,3,3,1,2,2,1",False
487,50,12,CCoSp4,3.5,0.3,3.8,"1,0,-2,2,2,1,2,0,0",False
488,51,1,3A+2T,9.3,1.26,10.56,"1,1,1,2,2,2,2,1,2",False
489,51,2,3A,8.0,1.6,9.6,"2,2,2,2,3,2,2,1,2",False
490,51,3,3Lz,5.9,0.84,6.74,"1,1,2,2,2,1,1,1,3",False
491,51,4,3Lo,4.9,0.98,5.88,"2,2,2,3,3,1,2,1,2",False
492,51,5,FCCoSp4,3.5,0.7,4.2,"2,2,1,2,2,2,2,2,2",False
493,51,6,CCoSp4,3.5,0.75,4.25,"1,2,2,3,3,2,2,2,2",False
494,51,7,StSq3,3.3,0.57,3.87,"2,2,1,2,2,1,2,1,2",False
495,51,8,FSSp3,2.6,0.15,2.75,"0,2,1,1,1,1,0,0,0",False
496,51,9,3F!+2T,7.26,-0.3,6.96,"0,0,-1,-1,1,0,-2,-1,-1",True
497,51,10,3Lz+2A+2A+SEQ,13.75,0.51,14.26,"2,2,0,0,1,1,0,0,2",True
498,51,11,1S,0.44,-0.02,0.42,"-1,0,0,0,0,0,-1,-1,-1",True
499,51,12,ChSq1,3.0,0.79,3.79,"2,1,0,2,2,1,1,2,2",False
500,52,1,4T+3T,13.7,1.9,15.6,"2,2,2,2,2,2,2,2,1",False
501,52,2,4T,9.5,1.9,11.4,"2,2,2,2,2,2,2,2,1",False
502,52,3,3A,8.0,0.34,8.34,"1,1,0,0,1,1,-1,0,0",False
503,52,4,3Lo,4.9,0.28,5.18,"0,1,1,1,2,0,1,0,0",False
504,52,5,FCSp4,3.2,0.59,3.79,"2,2,2,2,2,1,2,2,1",False
505,52,6,ChSq1,3.0,0.57,3.57,"1,2,0,1,3,1,1,1,1",False
506,52,7,3A+REP,6.16,-2.4,3.76,"-3,-3,-3,-4,-3,-3,-3,-3,-3",True
507,52,8,3Lz!+2A+SEQ,10.12,-0.42,9.7,"0,0,-1,-1,-1,0,-1,-1,-1",True
508,52,9,3F,5.83,0.3,6.13,"0,1,1,0,1,1,1,0,0",True
509,52,10,CCoSp4,3.5,0.2,3.7,"1,1,-2,0,1,1,1,1,-1",False
510,52,11,CSSp3,2.6,0.37,2.97,"1,3,1,2,2,1,2,1,1",False
511,52,12,StSq2,2.6,0.33,2.93,"1,3,1,1,0,2,2,1,1",False
512,53,1,4T+2T,10.8,1.36,12.16,"1,2,0,1,2,1,2,1,2",False
513,53,2,4T,9.5,-2.44,7.06,"-1,-2,-4,-4,-2,-3,-2,-2,-3",False
514,53,3,3A+2T,9.3,0.8,10.1,"1,2,0,1,1,1,1,1,1",False
515,53,4,FCSp4,3.2,0.41,3.61,"1,2,0,2,1,1,1,1,2",False
516,53,5,3A,8.0,-2.17,5.83,"-3,-3,-4,-3,-2,-3,-3,-2,-2",False
517,53,6,3F,5.83,-1.29,4.54,"-3,-3,-4,-3,-3,-1,-2,-2,-1",True
518,53,7,3Lz+1Eu+2S,8.47,-0.76,7.71,"-1,-1,-2,-2,-1,-1,-2,-1,0",True
519,53,8,3Lo,5.39,0.0,5.39,"0,0,0,0,0,0,0,0,1",True
520,53,9,ChSq1,3.0,0.86,3.86,"2,2,1,2,2,1,2,1,3",False
521,53,10,CCoSp4,3.5,0.45,3.95,"1,2,1,1,2,1,1,1,2",False
522,53,11,StSq3,3.3,0.38,3.68,"2,2,0,0,2,0,1,1,2",False
523,53,12,CSSp3,2.6,0.45,3.05,"2,3,1,0,3,1,1,2,2",False
524,54,1,4S+3Tq,13.9,-0.42,13.48,"2,-1,-1,-1,3,-1,0,-1,-1",False
525,54,2,4T<F<,7.6,-3.8,3.8,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
526,54,3,2S,1.3,0.0,1.3,"0,1,0,0,0,0,0,0,-1",False
527,54,4,3AqFq,8.0,-4.0,4.0,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
528,54,5,StSq4,3.9,1.39,5.29,"4,3,3,4,4,4,4,3,3",False
529,54,6,3Lz+1Eu+2S,8.47,0.67,9.14,"2,1,1,2,1,1,1,1,1",True
530,54,7,3Fq+2A+SEQ,9.46,-0.91,8.55,"-1,-2,-1,-2,-2,-2,-2,-1,-2",True
531,54,8,FCSp3,2.8,0.12,2.92,"1,0,1,0,1,1,-1,0,0",False
532,54,9,FCCoSp4,3.5,0.45,3.95,"3,1,1,2,2,1,1,1,1",False
533,54,10,3F,5.83,-1.06,4.77,"1,-3,-3,-2,-2,-2,-2,-1,-2",True
534,54,11,ChSq1,3.0,1.36,4.36,"3,3,1,3,3,3,3,2,2",False
535,54,12,CCoSp3,3.0,0.51,3.51,"2,2,1,2,2,2,2,1,1",False
536,55,1,3S,4.3,1.23,5.53,"2,2,3,3,3,3,3,3,3",False
537,55,2,3Lz+3T,10.1,1.35,11.45,"2,2,2,1,3,2,3,3,2",False
538,55,3,3A<,6.4,-2.83,3.57,"-5,-4,-5,-5,-4,-5,-4,-2,-4",False
539,55,4,3Fq,5.3,-0.68,4.62,"-1,-2,-1,-1,-2,-2,-1,-1,-1",False
540,55,5,CCoSp2V,1.88,0.24,2.12,"2,2,0,1,2,0,1,2,1",False
541,55,6,StSq3,3.3,0.66,3.96,"2,2,2,2,2,2,2,3,2",False
542,55,7,3Aq+REP,6.16,-3.89,2.27,"-5,-5,-5,-5,-5,-5,-5,-4,-4",True
543,55,8,3Lz+2A+1A+SEQ,11.33,0.93,12.26,"2,1,1,1,2,2,2,2,1",True
544,55,9,3Lo<,4.31,-0.78,3.53,"-2,-2,-2,-2,-2,-2,-2,-1,-2",True
545,55,10,FCCoSp4,3.5,0.6,4.1,"1,2,-2,2,3,1,2,2,2",False
546,55,11,FSSp3,2.6,0.63,3.23,"3,2,1,3,2,2,2,3,3",False
547,55,12,ChSq1,3.0,1.14,4.14,"2,2,2,2,2,2,3,3,3",False
548,56,1,4T,9.5,-1.76,7.74,"-2,0,-1,-2,-2,-2,-2,-2,-2",False
549,56,2,3T+3T,8.4,0.9,9.3,"2,2,1,2,3,2,2,2,3",False
550,56,3,3A+2A+2A+SEQ,14.6,-1.71,12.89,"-2,-2,-3,-2,-2,-3,-2,-2,-2",False
551,56,4,3A,8.0,-0.8,7.2,"-2,0,-1,-1,-2,-1,-2,0,0",False
552,56,5,CCSp3,2.8,0.48,3.28,"2,2,2,2,2,1,1,2,1",False
553,56,6,2Lz,2.31,0.21,2.52,"1,2,1,0,2,1,1,1,0",True
554,56,7,3S+2T,6.16,0.55,6.71,"1,2,1,2,2,1,0,0,2",True
555,56,8,3Lo<,4.31,-1.9,2.41,"-5,-5,-5,-5,-5,-5,-5,-4,-4",True
556,56,9,FCCoSp4,3.5,0.4,3.9,"0,2,1,2,1,1,1,1,1",False
557,56,10,StSq3,3.3,0.33,3.63,"1,1,1,2,1,0,1,1,1",False
558,56,11,CCoSp4,3.5,0.6,4.1,"2,2,1,2,2,1,2,2,1",False
559,56,12,ChSq1,3.0,0.64,3.64,"2,1,1,1,2,0,0,2,2",False
560,57,1,4Sq,9.7,-0.83,8.87,"0,-1,0,-1,3,-2,-2,-1,-1",False
561,57,2,4T<F<,7.6,-3.8,3.8,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
562,57,3,3F,5.3,-1.06,4.24,"-2,-2,-2,-2,-2,-2,-2,-2,-1",False
563,57,4,ChSq1,3.0,1.29,4.29,"2,2,3,3,3,2,2,3,3",False
564,57,5,2A,3.3,-1.08,2.22,"-3,-4,-4,-3,-3,-3,-4,-3,-3",False
565,57,6,3A<,7.04,-1.37,5.67,"-2,-3,-3,-2,-2,-2,-2,-2,-2",True
566,57,7,Lz,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
567,57,8,FCSp3,2.8,0.0,2.8,"0,0,0,0,0,0,0,0,0",False
568,57,9,StSq2,2.6,0.52,3.12,"2,2,2,3,2,2,2,2,2",False
569,57,10,3F+2A<+SEQ,8.73,-1.82,6.91,"-4,-4,-4,-4,-3,-3,-3,-3,-3",True
570,57,11,CCoSp3,3.0,0.17,3.17,"0,0,1,1,0,1,1,-1,1",False
571,57,12,CSSp4,3.0,0.64,3.64,"3,3,1,2,2,2,2,2,2",False
572,58,1,4S+3T,13.9,1.39,15.29,"1,2,1,2,2,1,1,1,2",False
573,58,2,4T<,7.6,-1.52,6.08,"-2,-2,-2,-2,-2,-2,-2,-3,-1",False
574,58,3,4S,9.7,-3.19,6.51,"-4,-3,-3,-3,-3,-3,-4,-4,-3",False
575,58,4,1A,1.1,-0.06,1.04,"0,0,0,-1,0,0,-2,-2,-1",False
576,58,5,CCoSp3,3.0,0.17,3.17,"0,1,-3,1,2,1,1,0,0",False
577,58,6,ChSq1,3.0,-0.71,2.29,"-1,0,-5,-1,-1,0,-2,-3,-2",False
578,58,7,3F+2A+2A+SEQ,13.09,0.3,13.39,"0,1,0,1,1,0,2,0,1",True
579,58,8,3F<<,1.98,-0.75,1.23,"-4,-4,-5,-5,-3,-4,-4,-4,-4",True
580,58,9,3Lo<+2Tq,5.74,-1.79,3.95,"-4,-4,-5,-5,-4,-5,-5,-5,-4",True
581,58,10,StSq1F,1.8,-0.9,0.9,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
582,58,11,FCSp2,2.3,-0.16,2.14,"0,-1,-1,0,0,0,-1,-3,-2",False
583,58,12,FCCoSp2V,1.88,-0.3,1.58,"-2,-2,-3,0,-1,0,-2,-3,-1",False
584,59,1,4Lz,11.5,1.81,13.31,"3,1,2,2,2,2,1,1,1",False
585,59,2,4T+3T,13.7,1.63,15.33,"1,2,2,3,2,2,1,2,1",False
586,59,3,CSSp4,3.0,0.69,3.69,"2,3,3,2,3,2,2,2,1",False
